zona,PrecioActual,metros,habitaciones,tiene_ascensor,localizacion,planta_num,baños,PrecioActual_log,Latitud,Longitud
chamberi,2900000,270,2.0,1,EXTERIOR,2.0,0,14.88022163978423,40.4389621,-3.705302
puente-de-vallecas,75000,29,1.0,0,INTERIOR,2.0,0,11.225256725762893,40.3868601,-3.6591803
barrio-de-salamanca,315000,44,1.0,1,EXTERIOR,0.0,0,12.660331092405906,40.4364379,-3.6857028
arganzuela,168900,36,1.0,1,INTERIOR,0.0,0,12.03706802344148,40.3969535,-3.6972891
fuencarral,397000,65,1.0,1,EXTERIOR,7.0,0,12.891694078557842,40.426213,-3.7009931
moratalaz,465000,108,3.0,1,EXTERIOR,2.0,2,13.049794835104816,40.4059332,-3.6448737
usera,170500,52,3.0,0,INTERIOR,2.0,0,12.046496440791149,40.383894,-3.7064459
ciudad-lineal,315000,70,2.0,1,EXTERIOR,3.0,0,12.660331092405906,40.4484305,-3.650495
barrio-de-salamanca,825000,98,3.0,1,INTERIOR,2.0,2,13.623139877437296,40.4364379,-3.6857028
barrio-de-salamanca,3600000,379,5.0,1,EXTERIOR,3.0,0,15.096444681204078,40.4364379,-3.6857028
arganzuela,715000,130,4.0,1,EXTERIOR,2.0,2,13.480039220276565,40.3969535,-3.6972891
tetuan,399000,81,3.0,1,INTERIOR,2.0,0,12.896719202134523,40.4605781,-3.6982806
barrio-de-salamanca,3995000,237,3.0,1,EXTERIOR,2.0,0,15.200554387495371,40.4364379,-3.6857028
villa-de-vallecas,219900,42,1.0,1,EXTERIOR,1.0,0,12.300932724054114,40.3739576,-3.6121632
centro,626000,178,3.0,0,INTERIOR,2.0,0,13.347107247525049,40.4176527,-3.7079547
vicalvaro,387700,87,2.0,1,EXTERIOR,2.0,0,12.867989702969597,40.4018377,-3.5950537
ciudad-lineal,975000,102,2.0,1,EXTERIOR,0.0,0,13.790193775620484,40.4484305,-3.650495
barrio-de-salamanca,1720000,222,3.0,1,EXTERIOR,8.0,0,14.357835430184815,40.4364379,-3.6857028
ciudad-lineal,328000,60,2.0,1,EXTERIOR,3.0,0,12.700771936142122,40.4484305,-3.650495
chamberi,369000,66,1.0,1,INTERIOR,-1.0,0,12.818554633046093,40.4389621,-3.705302
tetuan,459000,51,1.0,1,EXTERIOR,0.0,0,13.036807667689546,40.4605781,-3.6982806
hortaleza,225000,66,2.0,0,EXTERIOR,1.0,0,12.323860125621126,40.4725491,-3.6425515
centro,760000,123,2.0,1,EXTERIOR,1.0,0,13.541075028051122,40.4176527,-3.7079547
fuencarral,695000,140,4.0,1,EXTERIOR,4.0,2,13.451668563394815,40.426213,-3.7009931
chamberi,1460000,179,5.0,1,INTERIOR,4.0,0,14.19394767861579,40.4389621,-3.705302
hortaleza,198800,21,1.0,1,EXTERIOR,3.0,0,12.200059603373045,40.4725491,-3.6425515
chamartin,3495000,614,10.0,1,EXTERIOR,1.0,0,15.06684421977304,40.4739539,-3.6827087
chamberi,599000,58,2.0,0,INTERIOR,0.0,0,13.303018546545275,40.4389621,-3.705302
puente-de-vallecas,162000,59,2.0,0,EXTERIOR,2.0,1,11.995357787034976,40.3868601,-3.6591803
carabanchel,220000,56,3.0,0,EXTERIOR,2.0,0,12.301387370778713,40.3742112,-3.744676
chamartin,2300000,265,5.0,1,EXTERIOR,6.0,0,14.648420115681892,40.4739539,-3.6827087
puente-de-vallecas,290000,122,4.0,1,EXTERIOR,9.0,0,12.577639650232573,40.3868601,-3.6591803
arganzuela,185000,33,2.0,0,INTERIOR,2.0,1,12.128116509451258,40.3969535,-3.6972891
tetuan,715000,140,3.0,1,EXTERIOR,2.0,0,13.480039220276565,40.4605781,-3.6982806
chamartin,2500000,174,3.0,1,EXTERIOR,4.0,0,14.731801689838349,40.4739539,-3.6827087
usera,107200,48,3.0,1,EXTERIOR,6.0,0,11.582460855933538,40.383894,-3.7064459
chamberi,968560,144,2.0,1,EXTERIOR,9.0,0,13.783566743841648,40.4389621,-3.705302
usera,710000,383,8.0,0,EXTERIOR,1.0,0,13.47302165746721,40.383894,-3.7064459
barrio-de-salamanca,3000000,340,3.0,1,EXTERIOR,6.0,0,14.914123179965662,40.4364379,-3.6857028
ciudad-lineal,1050000,162,2.0,1,EXTERIOR,3.0,0,13.864301674514206,40.4484305,-3.650495
fuencarral,279000,85,2.0,0,EXTERIOR,3.0,1,12.53897064502647,40.426213,-3.7009931
puente-de-vallecas,125000,36,2.0,0,EXTERIOR,0.0,0,11.736077016252437,40.3868601,-3.6591803
retiro,1275000,140,3.0,1,EXTERIOR,4.0,3,14.058457520888082,40.4111495,-3.6760566
chamartin,3800000,420,4.0,1,EXTERIOR,2.0,0,15.150511887854474,40.4739539,-3.6827087
centro,629000,74,2.0,0,INTERIOR,4.0,0,13.351888125506433,40.4176527,-3.7079547
puente-de-vallecas,275000,90,3.0,0,EXTERIOR,0.0,0,12.524530013005734,40.3868601,-3.6591803
vicalvaro,173110,47,1.0,1,EXTERIOR,2.0,0,12.06168828622788,40.4018377,-3.5950537
barrio-de-salamanca,490000,45,1.0,1,INTERIOR,2.0,0,13.102162710901053,40.4364379,-3.6857028
carabanchel,250000,73,2.0,0,EXTERIOR,4.0,1,12.429220196836383,40.3742112,-3.744676
villa-de-vallecas,303883,94,3.0,1,EXTERIOR,2.0,0,12.624401328621218,40.3739576,-3.6121632
barrio-de-salamanca,799000,87,2.0,1,INTERIOR,3.0,0,13.591117476312084,40.4364379,-3.6857028
moncloa,250000,54,2.0,0,EXTERIOR,1.0,0,12.429220196836383,40.4350196,-3.719236
chamberi,1635000,103,2.0,1,EXTERIOR,5.0,0,14.3071539739341,40.4389621,-3.705302
barrio-de-salamanca,1660000,150,3.0,1,EXTERIOR,4.0,3,14.322328762742183,40.4364379,-3.6857028
centro,275000,50,1.0,1,INTERIOR,0.0,0,12.524530013005734,40.4176527,-3.7079547
centro,1189000,164,4.0,1,EXTERIOR,5.0,4,13.988624016715459,40.4176527,-3.7079547
san-blas,169000,55,2.0,0,EXTERIOR,4.0,0,12.037659911047468,40.4275001,-3.615954
carabanchel,325000,77,2.0,1,EXTERIOR,2.0,0,12.691583538230217,40.3742112,-3.744676
latina,449000,99,3.0,1,INTERIOR,1.0,0,13.014780393893403,40.4035317,-3.736152
barrio-de-salamanca,1390000,135,3.0,1,EXTERIOR,3.0,0,14.144815024531075,40.4364379,-3.6857028
chamberi,810000,86,3.0,1,EXTERIOR,6.0,0,13.60479076121576,40.4389621,-3.705302
chamberi,950000,104,3.0,1,EXTERIOR,3.0,0,13.76421831620775,40.4389621,-3.705302
arganzuela,245000,48,1.0,1,INTERIOR,3.0,0,12.409017571151187,40.3969535,-3.6972891
centro,859000,88,2.0,1,EXTERIOR,2.0,0,13.663525365110068,40.4176527,-3.7079547
carabanchel,180000,70,1.0,1,EXTERIOR,1.0,0,12.100717685412471,40.3742112,-3.744676
barrio-de-salamanca,5350000,293,3.0,1,EXTERIOR,3.0,0,15.49260730578806,40.4364379,-3.6857028
barrio-de-salamanca,1380000,145,4.0,1,EXTERIOR,6.0,0,14.137594781770806,40.4364379,-3.6857028
chamberi,450000,55,2.0,1,EXTERIOR,0.0,0,13.017005083966255,40.4389621,-3.705302
centro,1079000,116,3.0,1,EXTERIOR,2.0,0,13.8915461710239,40.4176527,-3.7079547
moncloa,280000,66,2.0,1,EXTERIOR,2.0,1,12.54254845357358,40.4350196,-3.719236
barrio-de-salamanca,1275000,125,3.0,1,INTERIOR,1.0,0,14.058457520888082,40.4364379,-3.6857028
carabanchel,219000,52,2.0,1,EXTERIOR,2.0,0,12.296831574998258,40.3742112,-3.744676
barrio-de-salamanca,760000,82,2.0,1,EXTERIOR,0.0,2,13.541075028051122,40.4364379,-3.6857028
villaverde,187500,73,3.0,0,EXTERIOR,1.0,0,12.141539457711714,40.3456104,-3.6959556
latina,455000,80,3.0,1,EXTERIOR,6.0,0,13.02805489573287,40.4035317,-3.736152
puente-de-vallecas,161600,87,2.0,0,EXTERIOR,2.0,1,11.992885613168797,40.3868601,-3.6591803
barrio-de-salamanca,2250000,227,3.0,1,EXTERIOR,2.0,0,14.626441218624949,40.4364379,-3.6857028
chamartin,245000,65,1.0,1,EXTERIOR,0.0,0,12.409017571151187,40.4739539,-3.6827087
ciudad-lineal,154000,59,2.0,1,EXTERIOR,2.0,0,11.944714374881176,40.4484305,-3.650495
hortaleza,135000,30,1.0,0,EXTERIOR,0.0,0,11.813037464800539,40.4725491,-3.6425515
centro,325000,102,2.0,1,EXTERIOR,0.0,0,12.691583538230217,40.4176527,-3.7079547
ciudad-lineal,238900,80,2.0,0,EXTERIOR,0.0,2,12.38380451915696,40.4484305,-3.650495
barrio-de-salamanca,1600000,142,4.0,1,EXTERIOR,2.0,0,14.285514812209815,40.4364379,-3.6857028
villa-de-vallecas,178000,66,3.0,0,INTERIOR,3.0,0,12.08954444723597,40.3739576,-3.6121632
centro,660000,124,3.0,1,EXTERIOR,2.0,2,13.399996629152975,40.4176527,-3.7079547
arganzuela,108000,20,1.0,1,INTERIOR,-1.0,0,11.58989576532275,40.3969535,-3.6972891
barrio-de-salamanca,1100000,117,3.0,1,EXTERIOR,3.0,2,13.910821646859095,40.4364379,-3.6857028
moncloa,1485000,340,5.0,1,EXTERIOR,2.0,0,14.210926003619385,40.4350196,-3.719236
vicalvaro,497000,152,3.0,1,EXTERIOR,1.0,2,13.116347317149176,40.4018377,-3.5950537
ciudad-lineal,1490000,241,3.0,1,EXTERIOR,4.0,0,14.214287349062356,40.4484305,-3.650495
barrio-de-salamanca,3650000,246,4.0,1,EXTERIOR,1.0,1,15.11023799953124,40.4364379,-3.6857028
centro,2999000,230,6.0,1,EXTERIOR,4.0,0,14.913789791175573,40.4176527,-3.7079547
chamberi,700000,165,3.0,1,EXTERIOR,1.0,0,13.45883704259595,40.4389621,-3.705302
barrio-de-salamanca,4500000,312,4.0,1,EXTERIOR,4.0,0,15.319588176962746,40.4364379,-3.6857028
barrio-de-salamanca,995000,106,2.0,1,EXTERIOR,1.0,2,13.81049902116535,40.4364379,-3.6857028
barrio-de-salamanca,3100000,150,3.0,1,EXTERIOR,3.0,0,14.946912992035967,40.4364379,-3.6857028
villaverde,162500,84,3.0,0,EXTERIOR,2.0,0,11.998439434579149,40.3456104,-3.6959556
barrio-de-salamanca,1489000,137,3.0,1,EXTERIOR,3.0,0,14.213615983257593,40.4364379,-3.6857028
usera,189000,65,3.0,0,EXTERIOR,0.0,1,12.149507585033072,40.383894,-3.7064459
barajas,360000,88,3.0,1,EXTERIOR,2.0,0,12.793862088206213,40.4733176,-3.5798446
centro,1395000,119,2.0,1,EXTERIOR,4.0,0,14.148405690083225,40.4176527,-3.7079547
barrio-de-salamanca,1580000,128,3.0,1,EXTERIOR,1.0,2,14.272936037914342,40.4364379,-3.6857028
centro,176000,34,1.0,0,INTERIOR,0.0,0,12.07824495582233,40.4176527,-3.7079547
centro,859000,88,2.0,1,EXTERIOR,2.0,2,13.663525365110068,40.4176527,-3.7079547
tetuan,255000,58,2.0,0,INTERIOR,2.0,1,12.449022745701502,40.4605781,-3.6982806
carabanchel,192000,67,3.0,0,EXTERIOR,2.0,0,12.165255859329688,40.3742112,-3.744676
barrio-de-salamanca,3200000,250,3.0,1,EXTERIOR,3.0,0,14.978661680269907,40.4364379,-3.6857028
centro,350000,38,1.0,0,EXTERIOR,1.0,0,12.765691290604371,40.4176527,-3.7079547
chamberi,318000,39,1.0,1,INTERIOR,0.0,1,12.669809806411457,40.4389621,-3.705302
centro,2770000,231,4.0,1,EXTERIOR,3.0,3,14.834358239174286,40.4176527,-3.7079547
barrio-de-salamanca,1650000,122,2.0,1,EXTERIOR,5.0,0,14.316286451937186,40.4364379,-3.6857028
barajas,1120000,234,5.0,1,EXTERIOR,5.0,4,13.928840136128022,40.4733176,-3.5798446
centro,1500000,122,2.0,1,EXTERIOR,8.0,0,14.220976332738882,40.4176527,-3.7079547
barrio-de-salamanca,2490000,190,4.0,1,EXTERIOR,4.0,3,14.727793670047236,40.4364379,-3.6857028
vicalvaro,282000,74,2.0,1,EXTERIOR,2.0,0,12.549665896013254,40.4018377,-3.5950537
barrio-de-salamanca,1350000,140,3.0,1,EXTERIOR,4.0,0,14.115615891155079,40.4364379,-3.6857028
chamartin,601012,85,1.0,1,EXTERIOR,6.0,0,13.306371843899047,40.4739539,-3.6827087
barrio-de-salamanca,695000,81,1.0,1,INTERIOR,6.0,0,13.451668563394815,40.4364379,-3.6857028
barrio-de-salamanca,1200000,133,3.0,0,INTERIOR,1.0,0,13.997832948091215,40.4364379,-3.6857028
barrio-de-salamanca,2350000,254,4.0,1,EXTERIOR,5.0,0,14.669926311652166,40.4364379,-3.6857028
barrio-de-salamanca,3900000,286,5.0,1,EXTERIOR,7.0,0,15.176487367510099,40.4364379,-3.6857028
latina,349000,114,1.0,1,EXTERIOR,3.0,0,12.762830066509972,40.4035317,-3.736152
san-blas,179900,48,2.0,1,EXTERIOR,2.0,0,12.100161978566867,40.4275001,-3.615954
chamartin,1690000,252,5.0,1,EXTERIOR,6.0,0,14.340239678615058,40.4739539,-3.6827087
chamberi,2300000,204,3.0,1,EXTERIOR,3.0,0,14.648420115681892,40.4389621,-3.705302
chamberi,950000,78,2.0,1,EXTERIOR,6.0,0,13.76421831620775,40.4389621,-3.705302
carabanchel,490000,111,3.0,1,EXTERIOR,7.0,0,13.102162710901053,40.3742112,-3.744676
centro,1000000,192,4.0,1,EXTERIOR,1.0,0,13.815511557963774,40.4176527,-3.7079547
chamberi,950000,75,2.0,1,INTERIOR,4.0,0,13.76421831620775,40.4389621,-3.705302
arganzuela,265000,56,1.0,1,EXTERIOR,0.0,1,12.487488878546145,40.3969535,-3.6972891
centro,4890000,300,3.0,1,EXTERIOR,2.0,0,15.40270306595001,40.4176527,-3.7079547
moratalaz,570000,121,3.0,1,EXTERIOR,3.0,0,13.25339339419516,40.4059332,-3.6448737
moncloa,625000,129,3.0,1,EXTERIOR,2.0,0,13.345508528717259,40.4350196,-3.719236
chamberi,4950000,560,8.0,1,EXTERIOR,1.0,0,15.414898336565054,40.4389621,-3.705302
villaverde,270000,92,2.0,1,EXTERIOR,7.0,0,12.506180941677357,40.3456104,-3.6959556
ciudad-lineal,289000,99,3.0,1,EXTERIOR,7.0,0,12.574185427296195,40.4484305,-3.650495
villa-de-vallecas,350000,95,2.0,1,EXTERIOR,4.0,2,12.765691290604371,40.3739576,-3.6121632
moncloa,1045000,187,3.0,1,EXTERIOR,2.0,0,13.85952840031839,40.4350196,-3.719236
villa-de-vallecas,228000,54,2.0,0,EXTERIOR,0.0,0,12.337105293891872,40.3739576,-3.6121632
ciudad-lineal,260000,65,2.0,0,EXTERIOR,0.0,0,12.468440756144114,40.4484305,-3.650495
barrio-de-salamanca,960000,140,3.0,1,EXTERIOR,2.0,0,13.774689605110144,40.4364379,-3.6857028
hortaleza,550000,130,4.0,1,EXTERIOR,12.0,0,13.217675375388819,40.4725491,-3.6425515
centro,445000,75,3.0,0,EXTERIOR,0.0,0,13.005831808336863,40.4176527,-3.7079547
centro,1589000,136,3.0,1,EXTERIOR,2.0,0,14.278616074845276,40.4176527,-3.7079547
barrio-de-salamanca,3580000,200,4.0,1,EXTERIOR,3.0,0,15.090873637706453,40.4364379,-3.6857028
carabanchel,460000,97,3.0,1,EXTERIOR,2.0,0,13.038983942375959,40.3742112,-3.744676
latina,174000,102,4.0,1,EXTERIOR,1.0,0,12.066816325306588,40.4035317,-3.736152
centro,345000,41,3.0,1,EXTERIOR,2.0,0,12.75130259456002,40.4176527,-3.7079547
retiro,670000,105,3.0,1,EXTERIOR,7.0,2,13.415034483903348,40.4111495,-3.6760566
centro,457000,100,3.0,1,EXTERIOR,1.0,0,13.032440858057756,40.4176527,-3.7079547
barrio-de-salamanca,760000,55,2.0,1,INTERIOR,5.0,0,13.541075028051122,40.4364379,-3.6857028
barrio-de-salamanca,830000,65,1.0,1,EXTERIOR,6.0,0,13.629182184591333,40.4364379,-3.6857028
chamartin,320000,40,2.0,0,INTERIOR,0.0,0,12.676079399771027,40.4739539,-3.6827087
villaverde,121000,135,3.0,1,EXTERIOR,3.0,0,11.703554089007538,40.3456104,-3.6959556
tetuan,435000,67,1.0,0,INTERIOR,6.0,1,12.983103608918753,40.4605781,-3.6982806
centro,919000,96,3.0,1,INTERIOR,3.0,0,13.731042489476513,40.4176527,-3.7079547
centro,599000,105,5.0,0,EXTERIOR,1.0,0,13.303018546545275,40.4176527,-3.7079547
ciudad-lineal,280000,77,2.0,0,EXTERIOR,3.0,0,12.54254845357358,40.4484305,-3.650495
centro,190000,50,1.0,1,INTERIOR,0.0,0,12.154784614286667,40.4176527,-3.7079547
centro,259000,41,1.0,1,INTERIOR,4.0,0,12.464587201678082,40.4176527,-3.7079547
retiro,650000,79,2.0,1,INTERIOR,6.0,0,13.384729180332174,40.4111495,-3.6760566
barrio-de-salamanca,1349000,120,2.0,1,INTERIOR,1.0,2,14.114874876479462,40.4364379,-3.6857028
centro,750000,124,2.0,1,EXTERIOR,3.0,0,13.527829818844937,40.4176527,-3.7079547
usera,197000,70,3.0,0,EXTERIOR,1.0,0,12.190964083849375,40.383894,-3.7064459
centro,449000,50,1.0,0,EXTERIOR,3.0,0,13.014780393893403,40.4176527,-3.7079547
ciudad-lineal,265000,68,3.0,1,EXTERIOR,0.0,0,12.487488878546145,40.4484305,-3.650495
hortaleza,5950000,650,6.0,1,EXTERIOR,5.0,0,15.598901945589025,40.4725491,-3.6425515
retiro,1450000,139,2.0,1,EXTERIOR,3.0,0,14.187074804051692,40.4111495,-3.6760566
barrio-de-salamanca,2469000,271,4.0,1,EXTERIOR,3.0,4,14.719324173349511,40.4364379,-3.6857028
latina,495000,125,3.0,1,EXTERIOR,1.0,2,13.112315061750808,40.4035317,-3.736152
tetuan,529000,89,3.0,1,EXTERIOR,1.0,0,13.178745601197818,40.4605781,-3.6982806
barrio-de-salamanca,4500000,300,3.0,1,EXTERIOR,6.0,1,15.319588176962746,40.4364379,-3.6857028
retiro,1500000,195,4.0,1,INTERIOR,1.0,0,14.220976332738882,40.4111495,-3.6760566
carabanchel,169000,50,1.0,0,EXTERIOR,1.0,0,12.037659911047468,40.3742112,-3.744676
centro,1589000,136,3.0,1,EXTERIOR,2.0,0,14.278616074845276,40.4176527,-3.7079547
barrio-de-salamanca,410000,55,1.0,1,INTERIOR,1.0,0,12.923914877701906,40.4364379,-3.6857028
chamberi,1120000,103,3.0,1,EXTERIOR,3.0,0,13.928840136128022,40.4389621,-3.705302
chamartin,319900,44,1.0,1,EXTERIOR,5.0,0,12.675766851909591,40.4739539,-3.6827087
moncloa,1200000,147,3.0,1,EXTERIOR,2.0,3,13.997832948091215,40.4350196,-3.719236
ciudad-lineal,303219,58,1.0,1,EXTERIOR,3.0,0,12.622213893635573,40.4484305,-3.650495
usera,390000,111,3.0,1,EXTERIOR,1.0,0,12.873904582205107,40.383894,-3.7064459
fuencarral,670000,122,3.0,1,EXTERIOR,3.0,0,13.415034483903348,40.426213,-3.7009931
retiro,2200000,223,3.0,1,EXTERIOR,6.0,0,14.603968372873895,40.4111495,-3.6760566
barrio-de-salamanca,1500000,150,2.0,1,EXTERIOR,1.0,2,14.220976332738882,40.4364379,-3.6857028
chamberi,3100000,276,3.0,1,EXTERIOR,4.0,0,14.946912992035967,40.4389621,-3.705302
villaverde,178600,140,3.0,1,EXTERIOR,6.0,0,12.092909546513004,40.3456104,-3.6959556
san-blas,525000,126,3.0,1,EXTERIOR,4.0,0,13.171155446333852,40.4275001,-3.615954
barrio-de-salamanca,1690000,124,3.0,1,EXTERIOR,2.0,0,14.340239678615058,40.4364379,-3.6857028
fuencarral,490000,94,3.0,1,EXTERIOR,7.0,0,13.102162710901053,40.426213,-3.7009931
centro,430000,53,1.0,0,EXTERIOR,2.0,1,12.971542813248437,40.4176527,-3.7079547
chamberi,1710000,141,3.0,1,EXTERIOR,4.0,2,14.352004513273993,40.4389621,-3.705302
fuencarral,347000,95,2.0,0,EXTERIOR,0.0,0,12.757082940769225,40.426213,-3.7009931
san-blas,239000,72,2.0,1,EXTERIOR,4.0,0,12.384223015005313,40.4275001,-3.615954
centro,695000,110,3.0,1,EXTERIOR,1.0,2,13.451668563394815,40.4176527,-3.7079547
tetuan,332000,69,1.0,1,EXTERIOR,1.0,0,12.712893259942282,40.4605781,-3.6982806
chamberi,2990000,282,3.0,1,EXTERIOR,2.0,0,14.910784279814974,40.4389621,-3.705302
centro,989000,112,3.0,0,EXTERIOR,2.0,3,13.804450621726684,40.4176527,-3.7079547
centro,260000,90,1.0,1,INTERIOR,5.0,0,12.468440756144114,40.4176527,-3.7079547
villa-de-vallecas,234900,100,3.0,1,EXTERIOR,1.0,2,12.366919427768636,40.3739576,-3.6121632
barrio-de-salamanca,3600000,285,5.0,1,EXTERIOR,6.0,0,15.096444681204078,40.4364379,-3.6857028
latina,112000,85,3.0,0,EXTERIOR,1.0,0,11.626263078808801,40.4035317,-3.736152
moncloa,740000,100,2.0,0,EXTERIOR,0.0,1,13.51440681653079,40.4350196,-3.719236
arganzuela,390000,76,2.0,1,EXTERIOR,4.0,0,12.873904582205107,40.3969535,-3.6972891
arganzuela,900000,121,3.0,1,EXTERIOR,7.0,0,13.710151153416941,40.3969535,-3.6972891
centro,570000,58,2.0,1,INTERIOR,4.0,0,13.25339339419516,40.4176527,-3.7079547
latina,200000,72,3.0,1,INTERIOR,3.0,0,12.206077645517674,40.4035317,-3.736152
retiro,1590000,198,3.0,1,EXTERIOR,3.0,0,14.279245203127035,40.4111495,-3.6760566
barrio-de-salamanca,590000,77,4.0,1,EXTERIOR,0.0,0,13.28787951079572,40.4364379,-3.6857028
tetuan,425000,127,2.0,1,EXTERIOR,3.0,0,12.959846800844963,40.4605781,-3.6982806
vicalvaro,236396,90,2.0,1,EXTERIOR,3.0,0,12.373267874078227,40.4018377,-3.5950537
barrio-de-salamanca,990000,98,2.0,1,EXTERIOR,2.0,0,13.805461232211272,40.4364379,-3.6857028
tetuan,610000,158,4.0,1,EXTERIOR,1.0,0,13.321215875492413,40.4605781,-3.6982806
chamartin,1120000,174,4.0,1,EXTERIOR,1.0,2,13.928840136128022,40.4739539,-3.6827087
villaverde,234000,92,2.0,1,EXTERIOR,1.0,0,12.36308066783498,40.3456104,-3.6959556
barrio-de-salamanca,850000,80,2.0,1,EXTERIOR,6.0,0,13.652992804936396,40.4364379,-3.6857028
barrio-de-salamanca,1789000,110,2.0,1,INTERIOR,2.0,0,14.397167921462193,40.4364379,-3.6857028
chamberi,1450000,125,2.0,1,EXTERIOR,4.0,0,14.187074804051692,40.4389621,-3.705302
moncloa,1500000,244,4.0,1,EXTERIOR,0.0,0,14.220976332738882,40.4350196,-3.719236
villa-de-vallecas,360000,87,3.0,1,EXTERIOR,6.0,0,12.793862088206213,40.3739576,-3.6121632
centro,700000,116,4.0,1,EXTERIOR,0.0,0,13.45883704259595,40.4176527,-3.7079547
chamartin,1850000,283,5.0,1,EXTERIOR,2.0,4,14.430696737594902,40.4739539,-3.6827087
chamberi,6400000,500,4.0,1,EXTERIOR,6.0,0,15.671808704579888,40.4389621,-3.705302
barrio-de-salamanca,1350000,129,2.0,1,EXTERIOR,2.0,0,14.115615891155079,40.4364379,-3.6857028
centro,625000,104,1.0,1,EXTERIOR,4.0,0,13.345508528717259,40.4176527,-3.7079547
moncloa,845000,154,2.0,1,EXTERIOR,3.0,0,13.647093089770562,40.4350196,-3.719236
hortaleza,1250000,190,4.0,1,EXTERIOR,1.0,0,14.038654909278163,40.4725491,-3.6425515
centro,179000,44,1.0,0,EXTERIOR,4.0,1,12.095146671399466,40.4176527,-3.7079547
latina,111000,74,3.0,1,EXTERIOR,1.0,0,11.6172944892629,40.4035317,-3.736152
centro,789000,101,2.0,0,EXTERIOR,4.0,0,13.578522867254332,40.4176527,-3.7079547
centro,770000,165,3.0,0,EXTERIOR,0.0,2,13.554147092530322,40.4176527,-3.7079547
puente-de-vallecas,175000,60,2.0,0,EXTERIOR,1.0,0,12.07254696717504,40.3868601,-3.6591803
barrio-de-salamanca,2890000,207,4.0,1,EXTERIOR,4.0,0,14.876767406109316,40.4364379,-3.6857028
barrio-de-salamanca,2990000,310,5.0,1,EXTERIOR,4.0,0,14.910784279814974,40.4364379,-3.6857028
latina,295000,80,3.0,1,EXTERIOR,5.0,0,12.59473402514672,40.4035317,-3.736152
tetuan,390000,69,2.0,0,EXTERIOR,0.0,2,12.873904582205107,40.4605781,-3.6982806
fuencarral,1050000,242,4.0,1,EXTERIOR,5.0,0,13.864301674514206,40.426213,-3.7009931
chamartin,990000,143,4.0,1,EXTERIOR,8.0,1,13.805461232211272,40.4739539,-3.6827087
chamartin,1300000,181,4.0,1,EXTERIOR,2.0,0,14.077875591662238,40.4739539,-3.6827087
barrio-de-salamanca,5540000,295,4.0,1,EXTERIOR,7.0,0,15.527505239228866,40.4364379,-3.6857028
centro,475000,80,2.0,1,EXTERIOR,4.0,1,13.07107218827772,40.4176527,-3.7079547
chamberi,1950000,136,2.0,1,EXTERIOR,6.0,0,14.48334044336031,40.4389621,-3.705302
san-blas,140200,72,2.0,0,EXTERIOR,0.0,0,11.850832386224807,40.4275001,-3.615954
centro,680000,80,2.0,1,EXTERIOR,4.0,0,13.429849547739444,40.4176527,-3.7079547
carabanchel,380000,135,3.0,1,EXTERIOR,5.0,0,12.847929163278053,40.3742112,-3.744676
vicalvaro,228791,106,3.0,1,EXTERIOR,6.0,0,12.340568572841525,40.4018377,-3.5950537
tetuan,239000,63,2.0,0,EXTERIOR,1.0,0,12.384223015005313,40.4605781,-3.6982806
barrio-de-salamanca,1999000,214,3.0,1,EXTERIOR,0.0,3,14.508158113732536,40.4364379,-3.6857028
barrio-de-salamanca,595000,120,3.0,0,EXTERIOR,0.0,0,13.296318365198623,40.4364379,-3.6857028
chamartin,1550000,195,3.0,1,EXTERIOR,3.0,3,14.253766134056512,40.4739539,-3.6827087
barrio-de-salamanca,1354900,119,2.0,1,EXTERIOR,2.0,0,14.1192389468961,40.4364379,-3.6857028
arganzuela,1160000,228,3.0,1,EXTERIOR,0.0,1,13.963931425151141,40.3969535,-3.6972891
centro,580000,74,1.0,1,INTERIOR,1.0,0,13.270785106659046,40.4176527,-3.7079547
chamberi,1095000,103,3.0,1,EXTERIOR,3.0,0,13.90626583447433,40.4389621,-3.705302
barajas,260000,76,2.0,1,EXTERIOR,1.0,1,12.468440756144114,40.4733176,-3.5798446
hortaleza,490000,130,2.0,1,EXTERIOR,1.0,0,13.102162710901053,40.4725491,-3.6425515
puente-de-vallecas,157500,45,2.0,0,EXTERIOR,3.0,0,11.967187086434018,40.3868601,-3.6591803
centro,1420000,107,2.0,1,EXTERIOR,8.0,0,14.166168133802548,40.4176527,-3.7079547
ciudad-lineal,1130000,130,3.0,1,EXTERIOR,0.0,0,13.937729075643883,40.4484305,-3.650495
villa-de-vallecas,299000,56,1.0,1,EXTERIOR,8.0,1,12.608202196848836,40.3739576,-3.6121632
moncloa,655000,155,3.0,1,EXTERIOR,2.0,3,13.39239204133378,40.4350196,-3.719236
centro,999000,160,4.0,1,INTERIOR,3.0,0,13.81451105863119,40.4176527,-3.7079547
centro,690000,104,2.0,0,EXTERIOR,0.0,1,13.444448325847754,40.4176527,-3.7079547
puente-de-vallecas,119000,60,2.0,0,INTERIOR,0.0,0,11.686887175419702,40.3868601,-3.6591803
chamartin,1090000,118,3.0,1,EXTERIOR,5.0,0,13.901689171636098,40.4739539,-3.6827087
hortaleza,1400000,137,3.0,1,EXTERIOR,3.0,0,14.151983508870947,40.4725491,-3.6425515
moncloa,650000,114,2.0,1,EXTERIOR,0.0,2,13.384729180332174,40.4350196,-3.719236
